"Sample"," 4"," 5"," 6"," 7"," 8"," 9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37"
"Class","Blank","QC","QC","QC","Class 3","Class 1","Class 2","Class 1","Class 3","Class 3","QC","Class 4","Class 2","Class 4","Class 3","Class 4","Class 4","QC","Class 1","Class 1","Class 1","Class 1","Class 2","Class 2","QC","Class 3","Class 3","Class 4","Class 4","Class 2","Class 2","QC","QC","Blank"
"2773","NaN","54166253","52309183","53557198","51175798","36540605","39293339","114547831","116686002","34566088","52528437","35745953","81004293","59170514","56728597","85581664","56094836","56320362","43379410","58685502","39705386","89766004","50377957","73066270","55526224","64808302","58996500","40438582","36057398","40449109","53689327","60754859","54850900","NaN"
"2774","NaN","7864073","8167704","8224623","13815766","9136333","11302879","8248308","NaN","7217014","8557879","6990476","3308600","10468155","1633826","3231857","7400034","9390861","17967315","6008368","8901092","12791479","13270436","18195571","9959638","12264987","18023411","7565576","12235567","7619571","12431196","10383620","9927148","NaN"
"2776","NaN","NaN","5067121","5016177","6730373","4050304","3844483","4629886","NaN","NaN","6109637","3501207","3216270","5257059","2155877","5149782","5377534","5966771","5552052","6239341","4453427","4735629","6886564","NaN","5190224","6970844","5359857","5554453","NaN","6529772","5608208","NaN","NaN","NaN"
"2779","NaN","9529943","7822517","9098536","11519041","NaN","6237707","10743998","15034971","5777836","8722159","5082987","9297772","13104966","5273597","10006068","11353121","9612083","6991278","5667098","5705040","16763313","10599785","12394316","9490176","15055482","9436669","8686463","8593084","6953048","5925300","9592593","10071433","NaN"
"2780","NaN","16226049","16036735","16120791","15183188","10951647","12412610","33607625","36156908","11018657","14751130","9010098","24233781","17396469","16598458","24637375","17318901","15883574","10640743","16874671","9800971","24586027","14275868","21398180","15789933","18493010","16480429","11169118","10630404","11825644","15979211","18199743","16183386","NaN"
"2781","NaN","48120961","50820903","53196726","35314204","53124869","57520099","99718424","118274785","80859544","48641153","38372558","30737178","34479789","27182623","14268144","28989341","51838774","26444732","128239892","32928215","101987080","24702996","157746268","43091115","95299591","73303763","31262087","38616931","26722355","132042913","53229545","39399476","NaN"
"2782","NaN","9822770","9529102","10283967","6162694","19267270","16507827","12133763","3437766","16970200","9689621","14912183","12385013","4507258","6815560","12580827","4911596","10396170","5426579","14327208","21132726","5326217","3926899","4407143","9844187","4966250","10004595","4997538","2594225","12348361","34015360","10492882","10628022","NaN"
"2783","325896","9462336","11732698","10608713","12137690","10472616","14782923","5973021","17332299","12815779","11991903","10317575","9541081","13323454","4714797","13973616","16403840","9225043","10862160","6825067","12222673","16217878","11298674","10858362","10261737","9288018","9842035","16030113","8296590","15220173","6376696","9652558","13064564","NaN"
"2789","NaN","3421551","3458867","3308979","8030588","1852148","2248192","1745884","4491098","1441554","3149439","1580166","1222918","7402278","548474","1007391","4329580","3643768","5305358","1606380","1030804","5098733","3516870","9800340","3418150","6787147","6631536","3162661","5341171","1484087","2440116","3283072","3140865","NaN"
"2790","NaN","7578141","7869059","8014275","9369882","8122291","7887742","10122223","7293406","9335777","8101272","10288635","8593576","10764332","5863558","9439305","10086982","8327670","8423247","9258056","7694822","8056195","10876466","17793458","8718424","12461524","10705562","9367566","8372840","7060977","10585303","8659426","9037862","NaN"
"2792","NaN","7765526","8097797","8658257","5648781","8593827","9277292","15907667","19426216","12876935","7804068","5835441","4911955","5747735","4180032","2288275","4681663","8462883","4308609","20153029","5192266","16393191","3865145","25692173","6759558","15400053","12014200","5004991","6204694","4095765","21570445","8703181","6412209","NaN"
"2799","NaN","777583","883264","NaN","977122","869886","1478286","18937285","5670595","1777986","854539","3804714","NaN","2965712","3486611","3484828","5161382","787404","687490","8872484","2260069","2179546","1270565","2693782","692997","2771492","4202417","1901678","1882732","1312112","2640336","894815","795322","NaN"
"2800","NaN","3552793","3688344","3968092","3659192","5470520","4191894","6524345","2331798","3322694","3657567","5303787","3152156","3173384","2429610","2868907","2906049","3901080","3150059","6501002","4750901","2784700","3011547","5103066","3654433","3843759","3840461","2754325","2896153","4422406","7970113","4229471","3722929","NaN"
"2803","NaN","20614612","20444857","20220197","35675877","14127669","23146782","29104617","21594660","9781218","20220669","14464034","26900123","33318736","16262222","25573970","17168564","21338408","18542664","14614195","16733049","38101909","22784767","26089444","23051337","22365467","19034600","17402786","14378180","19092704","15506405","22186997","21104908","NaN"
"2805","  1091745","172721378","176648018","176335489","149985128","165214932","201053872"," 79124759","317232115","159473430","171478618","104839178","120022108","215193788"," 31737413","143232099","245235641","155364272","131847017","100701232","109116106","314355142","136406814","148510006","168729349","204442256","144062285","241230818","137670347","144363876"," 87249759","156698587","171750638","   937425"
"2806","NaN","66653758","68271800","65552351","55700489","68514463","80058371","59515748","103038688","54493225","68488861","44283555","46057195","105072237","14209543","76616960","133680821","59349641","50194862","36426292","59786810","183134461","62203750","30903391","69433412","49295092","30211731","104897505","66443198","58682580","33422153","54924692","70097231","NaN"
"2807","NaN","14225357","14145549","13250720","30108771","14428919","14085763","8399070","27638200","13409030","14706162","11388129","6811730","24231811","5831371","9582833","16244810","13842329","25781977","7450730","8006292","35341356","21269086","34932676","15199211","21161259","30203128","20136843","25688881","7110355","10736924","13087659","13230690","NaN"
"2808","NaN","621366532","583225332","621478489","648713826","463755285","594232254","970944053","1126053907","664673767","582167928","557767565","561151497","441093223","545653546","580199132","678763426","650405291","440917288","975305787","425718089","843085227","557412222","1173027353","615842281","761313726","1005123675","502059633","470434620","440001609","894448979","674714172","633550319","NaN"
"2811","NaN","39573267","38665685","38850054","37356130","31237997","35374209","58462019","72736821","37578662","38961071","33038651","37413159","38100372","33636081","34752110","45572612","41401057","44674324","47794006","33899556","66518984","41552219","65901017","39905910","54133337","67950731","37132503","44365594","22667396","46185962","42327562","40375602","NaN"
"2812","NaN","74391274","73935605","73836017","124280017","74823642","96148672","68324546","72661138","46197091","73216325","55380174","51714036","74546393","30344972","44641291","82717951","76834107","202167867","72982958","67203374","128299457","152936843","185553354","74657576","121654071","178381485","88165201","71942055","54771023","126571074","79927046","72929739","NaN"
"2815","NaN","15518508","15665051","15252637","13270406","15617678","18469403","13372354","24492993","11996127","16066865","9841944","10087891","24362668","3153929","17311222","30965016","13505429","11380658","8467048","13969968","42599708","14348156","7222388","16124708","11485796","6865909","24332273","15150071","13665449","7490699","12815022","16291408","NaN"
"2819","NaN","46863399","43503713","47132104","48244706","33678471","44434784","71306601","81589219","48039976","41694202","39923245","39971292","32294984","40053259","42910514","49769049","47036024","32276063","73388057","30849529","62383006","39587993","86202674","47668873","56185306","75629903","37113922","35995296","31954444","66065380","51030342","46601180","NaN"
"2820","  202178","42461941","41595868","42480550","35348085","44268633","40527351","40981791","63348180","42087343","41435199","42307777","25589607","43131299","20604792","43077767","49717304","44202955","41684728","73254146","45020926","44596169","44475533","64323097","41490668","51888135","66456193","46326593","37580626","37473515","52020351","44324075","43650783","  202364"
"2821","NaN","10184695","9876210","10167314","14892610","9473730","5485859","NaN","15378107","14209096","9842438","7635354","4787801","14131500","2418225","NaN","15974557","10690279","16578881","3891309","NaN","13494900","10805989","30397426","10860902","12474676","18987932","13916310","19768053","4593246","7669507","10958345","10660114","NaN"
"2823","NaN","6138936","5719842","5662076","5189616","4396723","5617378","8615762","11919828","6319256","5589061","5096016","5833982","5441349","5565221","5007540","7522259","5942396","7123644","6155929","4880851","11675698","6162909","9537689","6613904","7626044","11177981","5634098","7025592","2343790","8027979","6436079","5555753","NaN"
"2824","NaN","12650163","12419287","12476978","21649910","12707932","16065412","11479258","13128313","7683485","11950222","9400817","9520179","13143182","5808548","8307933","14373995","12547014","35110219","12381270","11340101","22886730","27101591","31803397","12828473","20713618","30759916","15335548","12146986","10051215","23392293","13468475","12485307","NaN"
"2825","NaN","1990484","2194790","2243780","3616590","2740898","2496676","2097149","NaN","1699668","2335636","1887390","NaN","2727682","37863234","2132129","2666924","2597223","3459339","2189424","1885566","2683640","3444239","5681343","2536449","3580026","3835856","2557856","2669063","2156859","3044564","2488963","2664977","NaN"
"2826","NaN","58584526","56283159","59909406","82071047","40876005","50651536","72263535","58897244","37333635","57507719","42775540","31900138","81543300","28944821","62750997","69927575","60784130","73747386","109589397","52230493","72029871","77198585","128023345","60577492","115040620","82738644","61939036","62148254","50556678","51965631","66505596","61800080","NaN"
"2827","NaN","50897514","51453673","51455142","41267502","61009608","69318657","47091603","76109937","44411565","51518994","46138423","33920564","61930164","16816694","60730040","87393400","45447517","38603263","32399836","47251955","120358231","41865555","34348786","50314434","31364273","24999394","66794864","42899581","56236518","24370998","43499023","51513321","NaN"
"2829","NaN","56490578","52114039","54567619","57558488","41128138","52696434","86405797","99660468","60097256","50323525","49681598","49010023","38946550","48382487","51033381","60042077","58385539","38648892","88404935","37634832","74021340","48090839","103287004","54542823","67743365","90974130","44547276","42168499","38432523","80869935","59199921","54974692","NaN"
"2836","NaN","4085516","4404143","4179950","4708519","5192241","4764773","7069828","2352247","5583402","4024514","7816728","5230446","2861118","8881792","5894565","3765721","4534147","6395176","8302158","6775583","4723478","4819608","5075923","4784400","3701143","5180469","3431940","2364454","6987692","6336722","4871194","4842188","NaN"
"2837","NaN","4803008","4902415","4787246","3280960","4054659","5037818","5211915","4878345","4069119","4662310","3538540","5186548","11417122","974589","1584596","3858898","5170903","NaN","1857922","3355794","7218505","3845623","8567661","4462669","8384024","4800007","4388224","4784778","6259698","8396862","4773174","4490970","NaN"
"2839","NaN","11305368","10886262","10859880","15331867","7675271","9317607","12999188","11261383","7311094","11120256","8444510","5736721","15996990","5697583","11294750","13501659","11413949","14037389","20676840","9323213","13945211","14702317","23831296","11289609","22121843","15977003","11680622","11908748","9470836","9421010","12483668","11763935","NaN"
"2841","895349","39516295","36202652","39003283","32158242","36959461","44257687","20707273","57998769","35295972","35777190","29178344","25727596","33315436","10380211","32233278","51985900","32187784","22291704","22398292","21675009","60198099","28138478","33855859","36849949","41141258","27304268","45192056","23150871","38373717","17669321","33380009","35871424","NaN"
"2842","NaN","3537312","3054946","2573391","3608069","2406835","2859409","4516233","5730477","3330223","3206702","NaN","NaN","2127538","2639354","3231203","3014894","3306383","1852493","5028218","2018332","3926195","3342195","6268211","3166672","3548628","4576040","2205330","1635761","1641432","4314550","3624836","2814520","NaN"
"2843","NaN","15804446","16196003","15805638","18283697","17368990","14119302","11821114","18083406","16676374","15737374","15193171","12981544","17404053","4202765","9262767","18250412","16160188","16045281","13309106","11943174","17525054","17051044","23671864","15791106","21585424","22195932","18306844","17364354","14104801","18312933","16338332","16220545","NaN"
"2844","NaN","12676020","11771938","12210366","4021068","7056711","4789406","20282020","10304000","4340777","12355261","11667769","12179023","4731180","54511217","34941892","7729444","13175990","7072902","35368292","24987125","10332679","6594409","11606911","13178438","8664742","11882482","7659861","3633354","7873685","22478810","13636852","12989777","NaN"
"2846","NaN","2237108","2304924","2297182","2166720","3433537","4154189","2035755","NaN","4376397","2267381","5548594","4137990","NaN","2368042","3241949","1491653","2817108","1517731","3192856","4064051","NaN","1466759","3150350","2392490","3051056","1534865","1089671","1101221","4354222","4196210","2340415","2345887","NaN"
"2847","NaN","37460467","37101397","37613708","41745471","54545965","57173530","41512218","52065708","47101389","38471268","40784015","24401943","46437610","19708469","51404826","40712874","32834392","24802114","32164943","52792523","89263483","27980268","26738781","37394815","15792277","18108369","36983160","35966369","60208069","24766565","29416534","39578831","NaN"
"2849","NaN","10078952","10238338","10089924","11258934","10963360","9281419","7044194","10933055","10312962","10367012","9975721","8229050","11209744","2380844","5737092","11492087","10079471","11361228","7239341","7246229","12031193","11810046","14614605","10528042","12036629","14501886","11999968","11552516","9537942","12941314","10902926","10095484","NaN"
"2850","NaN","4311048","4039237","4292295","4451579","2621073","3634695","7384523","10159962","4460846","4033127","3904662","3867567","3204346","3448016","3441066","5024401","4852194","3346964","8025368","3107266","5310185","4135645","10492691","4323801","6026813","8189828","4498183","3473511","3696339","7095494","5414921","3970781","NaN"
"2852","NaN","22548385","20732660","21453925","36779562","5783943","12003625","41604903","68179610","6361066","20271344","4787040","21310441","33264332","75617061","36004710","27264058","21772794","9653618","18823175","10685281","49134470","20190515","27763895","21902150","19793329","12925572","12871213","7936566","12027747","9119270","23360680","21582761","NaN"
"2853","NaN","35347665","34349703","34679306","59025571","20726219","31624603","13772666","45178501","38940993","35584713","26546089","20224920","71739130","26970857","8003897","38128957","35814983","40473547","11532642","25171301","33997457","45962798","71088149","38311689","40235816","44756981","39967112","64439503","35296893","27232686","38576375","35705491","NaN"
"2854","NaN","8974590","9382733","8517026","10789160","7005035","8025936","18879937","12053572","7867351","9302961","7839970","6039594","10516106","18794670","17345461","10299971","9092908","7296162","17657953","7501399","10547391","11429226","17645013","9089919","13810184","11653787","8270814","6610452","8286569","8814493","9441900","8987658","NaN"
"2855","NaN","386506009","393820850","392250651","523084494","333948616","373206574","491107408","530416675","183444196","368290442","162113951","323201325","358713602","214865745","366606286","607354625","400992826","279680767","396464031","357909539","732448586","550498830","573885913","390502925","559930445","507377049","466888809","291974844","218439384","655069399","415298032","401670333","NaN"
"2856","NaN","12458832","11925633","12201611","12057681","23749942","17091969","20236101","2459358","12549071","12261180","26059192","9968674","6267745","6235679","5569274","7942571","12938439","7042090","19070147","21777929","5243628","6589240","12535956","12897286","9013235","11990409","6461890","6436863","27491126","42674713","13009410","13975203","NaN"
"2858","211911","8749841","8687545","8618719","9610962","12661187","13523179","9683321","11848691","10981608","8933870","9405708","5724572","10742862","4657271","11795449","9600692","7266457","5580937","NaN","11949831","20805869","6508436","NaN","8686748","NaN","NaN","8804068","8131197","14010342","5469732","6950071","9117792","NaN"
"2861","NaN","3458379","3289301","3555946","4055320","559779","1508472","7431126","14425046","1120568","3165865","682989","4142929","4646786","10689809","6100863","4291551","3397581","1755233","2472877","1545661","6238630","2263778","3798302","3251301","3566694","1976715","1946707","2292683","1738731","740804","3910964","3304926","NaN"
"2864","NaN","68191936","69196964","67729669","90470518","57468953","64895541","86426489","93183988","31396814","63903627","27917216","56463879","61959692","36852071","63058884","105583771","69380565","48705274","68650515","62303291","127432027","97065838","99628816","69203822","97501252","88327647","82066914","50869568","37022790","113340034","73515225","69102957","NaN"
"2865","NaN","8494096","9236829","9493680","17343182","7346996","8126866","3474433","NaN","6551407","10096120","4325066","2679973","9396061","3892070","9007621","9370282","9331670","21482381","9869798","15224751","8135675","16467218","4924303","8826594","8722664","8325963","11291225","7511143","8923510","6415398","10062961","9657687","NaN"
"2866","NaN","2141114","2266697","2227142","2217310","4534539","2963405","3549167","NaN","2034687","2033670","4610035","1680128","1089206","948006","957418","1425691","2340363","1260103","3555584","3744724","920267","1203113","2349414","2122702","1767356","NaN","1069560","1071731","5102941","8326427","2519721","2383373","NaN"
"2867","NaN","15783371","13893771","14610830","17548109","8471604","8516365","27504691","24564579","9690390","14029293","11696051","23424247","10058277","19180390","24120146","15063695","15804625","10646924","28423434","11398647","13699231","9013101","19472993","15810200","21198328","16066133","17485675","8551046","13468104","10585784","15892592","15023477","NaN"
"2870","NaN","10288477","10137639","10439485","10978834","6576164","8684501","18075573","24674919","10470187","9882288","9538720","9528514","7678394","7821220","8761265","12308661","11966075","7874789","19893019","7936958","13199772","9688690","25892600","10424048","14468626","19966896","10565956","8348802","8529549","17142281","13216198","9493671","NaN"
"2871","NaN","4154620","4273271","5273836","4963484","6209656","8492526","4707405","7256340","4868058","5334035","7211771","2404036","7435322","1893949","1557657","4891613","5288857","6021259","5258133","5591499","2261741","8154700","7958771","5512321","9281184","9198010","5907437","4139510","4873767","8026872","5206108","5839397","NaN"
"2872","NaN","3082426","3101979","3046171","2627987","3670191","3538425","5100030","1848518","3227949","2952531","4019614","3075249","1884597","1860315","3620101","1733475","3073256","1942679","5077068","3886110","2086733","1577678","2440636","2820574","1845606","906693","1532565","1598200","5207765","NaN","3315988","3067176","NaN"
"2873","NaN","11596500","11592352","11521407","14932513","10329867","11329113","15151568","15521252","5939990","10709626","5287861","9939754","10642862","6865548","11251376","17757064","12082397","8347170","11954092","10844452","21549620","16227082","16651195","11723722","16574792","14570536","13992939","8374509","6915206","19644283","12250990","12369780","NaN"
"2875","NaN","7560248","7472658","8419569","21943495","7827564","8013161","6177263","NaN","3228904","8463128","11082043","NaN","8054974","NaN","5616561","5974769","8475828","11329352","7665188","7783239","6438422","11890640","13426553","7357375","10344245","10922615","6897685","4662366","6134689","16014802","9079026","7344825","NaN"
"2877","NaN","27214203","28207268","28988351","72255761","36168710","35097989","16997899","75379651","38769275","30249865","29942127","18266908","67518375","11510397","19613997","26970477","27893308","45372756","14755752","15939499","80351543","37058697","99165382","34541240","53206735","66047884","34407325","56718151","23978192","23481807","24820512","27859207","NaN"
"2879","NaN","8350416","8573122","8859356","22068586","10915470","10960692","4845483","24105671","11662895","9483033","9428139","5433169","20869139","10608275","5102341","8304360","8362445","14023140","4430844","4540487","26364189","11107347","30179487","10319143","15698980","19821503","11076632","18029455","7037520","6656603","7898584","8209398","NaN"
"2880","NaN","11137549","10756817","10396712","15262367","9998396","9562460","5683772","9174242","26295926","10063216","25909030","6852159","5179098","7962141","8082063","16483607","11664574","9949877","18191819","10756160","6635918","9867416","6158120","10325424","2003741","2040397","8011935","2529308","6711402","7233090","11026294","9374776","NaN"
"2881","NaN","1237969","1474674","1290470","1691883","2033403","2128107","2571353","NaN","1317505","1410652","1928723","1421703","NaN","2138892","1492122","2023709","1469789","1199258","1923391","2346547","1767949","1074114","2606529","1724787","1802079","1845218","930888","860849","2590757","3182429","1638294","1609253","NaN"
"2882","NaN","11336149","11797023","12000790","18788318","9449619","11612972","8093372","4019236","9404032","11531489","9362233","8588784","12893018","7909122","12476985","8125302","11980706","12728413","14858544","19533689","5952960","9588584","12078515","11927566","11771467","6179380","9554916","9770990","18012155","7285905","11276927","11820595","NaN"
"2885","NaN","27705620","25473757","26713659","24568763","25679502","23842695","45369354","29703300","19945351","24893065","20793280","22057260","21322459","14939176","26148184","28715366","27914783","25158788","43227681","27080089","29467099","28572689","35606595","26791084","33708577","33942699","27650754","23048370","26763354","38065973","30818992","25778174","NaN"
"2887","NaN","9721929","9879564","10478980","10714294","6457196","8326577","17541748","24350700","10348823","9614350","8996998","9227040","7556645","7547663","8420276","12045703","11796744","7712114","19067746","7391984","12796210","9677255","25013339","10157144","14468880","19468750","10267873","7958752","8631225","16762992","12975062","9263777","NaN"
"2888","NaN","66679793","64287187","67481105","62915098","61891124","49649769","26650560","9371535","44370716","57130565","45774106","48407449","56764263","43044793","53702248","61935247","63770555","56872142","17283580","54024530","53683853","57078545","23546594","56690872","68342055","18022638","58109011","49811637","60959412","20131541","57710390","57011539","NaN"
"2890","NaN","7256253","7556460","8080257","12719173","4398426","4704658","8896978","11735805","6315588","8121957","7025455","NaN","8843063","NaN","3837437","12959789","8588611","6355258","2728294","4976820","16704709","12435973","18455092","8605567","14542717","11489432","11540730","9097262","NaN","11823386","8416571","8568986","NaN"
"2898","NaN","5536153","5823333","5838896","7192419","5246472","3588985","10510838","8961488","3878830","5419028","5750980","4739944","7308854","3878874","3970877","8780715","5442511","5892736","10054188","5291971","8748023","6548230","11907951","6524021","7488817","7115713","5376001","5316952","4226943","5663457","6604704","5983095","NaN"
"2900","NaN","172563355","164126627","169650500","172805938","164875997","152977665","298874336","279637818","152017343","165994790","145019777","150819008","162063835","127385144","154269512","177867323","174608225","149194425","258306444","147771710","199409646","173293214","315238939","171996282","258686193","282370983","164496814","165283745","156360887","258898831","195761498","173518640","NaN"
"2901","NaN","22995723","20107022","20707474","44270480","19805955","24197498","12453150","17544397","19698142","20386215","16412647","17204760","22639858","NaN","14306689","17535862","20598160","9068589","14342500","10653212","26332113","12052527","13266863","17893881","14253854","18784084","11586250","18659593","19047140","7911033","18343809","20084766","621733"
"2902","NaN","3307600","3449723","3210272","4068945","3373387","3769273","8141291","3834912","1656162","4168002","NaN","3788329","3428674","2809082","4383444","4297751","3128641","NaN","3967653","3213435","4653373","5083502","3641481","NaN","5175455","4773033","3502064","2737139","4973159","4180438","3948356","3593193","NaN"
"2903","NaN","5020605","5013496","5310597","5315708","3389833","4160497","8892119","12442208","5208698","4935656","4405419","4622262","3865769","4041692","4347873","6060469","6131795","3912926","9790641","3881010","6479940","4975417","12956220","5220471","7495628","9825945","5287704","4083035","4187064","8501447","6647133","4588289","NaN"
"2904","NaN","6969914","6298879","5778784","6523323","5663827","4904837","2600875","NaN","3704720","5269062","5416782","4420121","5206989","NaN","5336006","6151305","5220006","5608341","1945633","5527970","3316914","5469190","2836578","5905191","6977839","2969316","5860789","4593024","6356574","3770681","5685328","5268432","NaN"
"2909","NaN","25754391","24537988","25208500","24128183","24252191","21332007","46137755","40550767","21074860","23587732","22462253","21648641","22818293","18938353","21302087","25282495","24562650","21496982","38280852","20509917","29200595","25462526","45654931","21614592","35440636","40590851","27132655","22060368","23912493","38112897","29933567","27366412","NaN"
"2911","NaN","1509252","1800177","1800049","1512725","1938683","1675303","1238248","978536","1679681","1636975","1502822","1438837","1543909","1691832","1862982","NaN","1792391","NaN","860470","1620539","1175319","1679087","NaN","1678573","1380175","1091231","1592790","1315492","1663983","1393254","1491731","1370814","NaN"
"2915","NaN","1878950","1708632","1787236","2806904","2730762","1570474","4387005","5477266","2023166","2034416","1964591","3003991","2598975","1850473","1982199","4666958","2076032","2267409","4887748","1370979","3967934","3950408","5378541","2401023","3607371","4117314","2190990","2353036","1415696","3394488","2257376","2441345","NaN"
"2918","NaN","2227194","2091604","2227700","3566220","2915484","2941180","1012670","NaN","2145605","2581862","2974479","856717","2739351","1956089","1608481","1831038","2766703","2718415","NaN","2301347","2888807","4041446","2310002","2341957","2399465","4869143","2462469","2950472","2490903","4235881","2312897","2549564","NaN"
"2919"," 1019624","79013683","78073974","84897685","79872094","95268416","87741446","57734945","78099820","67287270","70638062","63155992","69157494","74987908","23543792","63696395","63357058","72843761","48071799","72760623","53911079","95942437","40808260","51769209","71197562","46433625","70726868","37884454","65416774","72889915","33480155","65928528","71353082","  920726"
"2921","NaN","1531947","1483828","1526613","1679778","1050411","1298546","2664585","3570461","1500892","1511382","1399914","1364960","1074184","1021213","1168440","1856934","1882936","1198107","2907565","1093009","1872768","1457376","3706105","1602903","2098448","3121743","1424044","1224984","1311299","2570594","2005201","1372420","NaN"
"2924","NaN","38664957","36856279","37257083","40468863","24388289","17974014","53873236","20849958","33699541","38756083","19658194","49313003","39731794","39407716","33036113","53426125","37294490","38840740","41743343","34881647","46680909","97347442","33458681","37537306","37020823","53960623","59030564","29296475","23889942","40918866","39883759","37780882","NaN"
"2926","NaN","3046218","3342382","3203491","5221636","3385244","2560014","3905221","NaN","2344849","2802433","4076170","1837896","3462996","1624430","2333692","3460925","3197939","3434993","5196031","4060559","1782106","2156390","3944367","3267532","2840993","3325684","2503797","2874021","5044984","6434712","3517837","3178619","NaN"
"2930","NaN","743703403","742657851","726376004","823404049","759462005","641821549","639290179","428258281","603001050","744683968","664363631","618567622","804691119","543565211","661785590","925509140","765031686","763389697","493632704","711513987","791068353","889199560","657037853","766302642","856721711","570018543","934576731","773531921","763780935","573738214","779473154","757690482","NaN"
"2931","NaN","13124676","13426092","12747467","17056721","11297445","15881255","7372950","9397655","11842479","14000093","9525315","12986446","13541540","9919472","12666334","9486823","12845007","7480680","8719758","14798169","16350521","11010778","19816294","13335233","13589961","9568786","9915148","9216102","18953727","12517436","12781781","13534975","NaN"
"2932","NaN","6995826","7462127","7409533","7516723","4307438","3224191","10380323","3109816","5996599","7120398","3432724","8895022","7471704","7690898","6201221","9581090","6963057","7542638","7182963","6814998","8431320","17912116","6526156","6785260","6919183","9098954","10914269","5003136","4241897","7652450","7290602","7560550","NaN"
"2934","NaN","166525907","167877690","176201089","147581645","204090904","161099332","114199870","104294714","134661526","148689926","176924834","158988311","111822778","122601790","141966904","139769454","151354042","118169117","131926534","115768169","164063015","101450784","106899958","151684037","84866916","68237692","76417230","103801489","184826810","71366163","136724485","154134907","473131"
"2936","NaN","1393066","1483922","1432647","1098073","1800312","1953980","NaN","676581","2290143","1335268","1726546","942790","1699837","935786","1229461","1338795","1650057","1083304","NaN","869936","1444765","1901309","NaN","1592661","1241905","763988","1569756","1537254","1160776","1432497","1656154","1545955","NaN"
"2937","NaN","71864768","71236373","70687950","78344413","73490177","60977964","60739183","39785191","58164619","68286329","63425209","58383748","77113896","52548423","64560122","86807039","73072172","71086177","47960191","68286244","75923349","85459931","61480580","73040967","81558857","54958819","90120143","72729048","72288151","52573234","75246135","72030061","NaN"
"2939","NaN","202646498","199625273","208425005","186130784","177893161","187661188","241848430","241603735","173774864","193358539","191674779","242121838","223440485","129042297","173803816","274589691","203917825","227307198","225173014","148491740","230730957","211418479","241496612","190025384","309794875","283160054","202112876","221545741","143112429","174425399","204772605","214206795","NaN"
"2941","NaN","2271958","2151735","2235665","3251846","4103456","2786917","3520591","NaN","1552863","2357902","4375608","1170579","1483257","1239443","1910138","2826588","2500943","2161642","4335230","4168101","NaN","2358020","2656887","2598807","2444113","2728534","1995205","1675947","4494856","5609548","2852026","2785149","NaN"
"2942","NaN","44064007","39984946","44155485","37034516","47977970","42979986","34076049","24680092","35910978","37706260","44894304","39151043","28716700","34061227","38911474","38334150","39477536","32013305","31852712","29451961","40860393","24688349","27356927","37513537","22157788","17715658","20276314","27304055","46116964","18463326","36136520","36395962","NaN"
"2944","NaN","100513164","98640032","98671180","112036541","102685504","84197374","85310073","58576753","79383149","99969904","87113146","82179402","107597174","72059556","89678668","121707346","100305662","104795892","65254038","95178853","106789410","118567160","85445952","102474779","111694524","75725515","122974019","103850040","99997512","78189714","103821687","102173409","NaN"
"2945","NaN","3448565","3387167","3243838","5763800","2561398","2069589","2211658","874600","2168553","2967596","3194544","2233451","4021712","3330995","2382247","4970434","2952449","3523753","2944034","2997321","1485683","6331030","3286978","3093588","4558279","4507059","4785458","2475781","3906309","2763995","2828275","2798865","NaN"
"2946","NaN","59144507","57432243","58339029","60908722","51422557","53339603","75667572","71364827","48372643","57005380","51039888","49234539","63809880","37952114","50651148","55620372","59213818","63575904","68953782","49234910","68833896","58783749","79085179","55948702","85110945","83619975","57968220","61552133","45828546","73746481","59900925","59305567","NaN"
"2948","NaN","759803","846894","760958","1125907","898687","693309","1760915","NaN","688992","740282","671837","NaN","992645","4011795","439795","919689","793678","NaN","1337146","847974","858954","1287208","1444732","798997","1187636","NaN","730412","787843","942392","2180045","918082","NaN","NaN"
"2951","NaN","12246208","11757192","11641755","15613167","14684073","15029604","19165685","7162299","11593061","12157419","18546467","12149064","8309710","10627695","19404099","5903759","11713224","8270544","17873897","17058398","6451849","7273658","15337970","12457126","7812603","6796673","6227878","6949389","13663677","21736310","11836476","11738413","NaN"
"2953","  1495711","338726385","322301327","364578565","275142911","390573079","288246528"," 91405726"," 65718760","449515696","290237655","354588846","249421760","174763049","397683109","355766571","176577134","308577561","249621135","260247990","354187978","277718225","199819949"," 66979284","301150090","118728635"," 12594151","136701763","181962380","506854318"," 87862719","276987231","318150993","  1517192"
"2954","NaN","15516300","14784158","16446264","16159741","12838667","16171522","63892335","64497264","15210045","14567891","13528570","14124619","11709719","14393193","14231326","17222623","18422613","12077308","62853350","10939098","23222356","15622671","82601087","15988238","36298098","58291706","13504246","13106713","11582117","47445639","20376012","16726085","NaN"
"2955","NaN","7065619","7700222","8042096","8610664","7627374","6648206","6506161","3885162","5861579","7466626","6794090","6896567","7496882","5174548","7617805","10293124","8177822","8501392","5042766","7758876","8996506","9563777","6147718","7427652","9132382","4967975","9998884","8280881","8706059","5570265","8037490","7570354","NaN"
